S.No.,State Code,State Name,Localbody Code,Localbody Name,Localbody Type Name,Pincode
3684,21,Odisha,250537,Chhatrapur,Notified Area Council,761025
3685,21,Odisha,250540,Chikiti,Notified Area Council,761010
3686,21,Odisha,250494,Choudwar,Municipality,754025
3687,21,Odisha,250501,Cuttack,Municipal Corporation,752120
3688,21,Odisha,250501,Cuttack,Municipal Corporation,753001
3689,21,Odisha,262987,Dasapalla,Notified Area Council,752084
3690,21,Odisha,250457,Debagarh,Municipality,768108
3691,21,Odisha,276632,Dhamanagar,Notified Area Council,756117
3692,21,Odisha,263009,Dharmagarh,Notified Area Council,766015
3693,21,Odisha,248060,Dhenkanal,Municipality,759001
3694,21,Odisha,250541,Digapahandi,Notified Area Council,761012
3695,21,Odisha,250538,Ganjam,Notified Area Council,761026
3696,21,Odisha,250539,Gopalpur,Notified Area Council,761002
3697,21,Odisha,250563,Gudari,Notified Area Council,765026
3698,21,Odisha,250547,G. Udayagiri,Notified Area Council,762100
3699,21,Odisha,250564,Gunupur,Municipality,765022
3700,21,Odisha,259680,Hindol,Notified Area Council,759022
3701,21,Odisha,250542,Hinjilicut,Municipality,761102
3702,21,Odisha,263336,Jagatsinghpur,Municipality,754103
3703,21,Odisha,250503,Jajapur,Municipality,755001
3704,21,Odisha,250482,Jaleswar,Municipality,756032
3705,21,Odisha,250516,Jatani,Municipality,752050
3706,21,Odisha,250574,Jeypur,Municipality,764005
3707,21,Odisha,250574,Jeypur,Municipality,764004
3708,21,Odisha,250574,Jeypur,Municipality,764003
3709,21,Odisha,250574,Jeypur,Municipality,764001
3710,21,Odisha,250452,Jharsuguda,Municipality,768203
3711,21,Odisha,250452,Jharsuguda,Municipality,768201
3712,21,Odisha,250471,Joda,Municipality,758034
3713,21,Odisha,250560,Junagarh,Notified Area Council,766014
3714,21,Odisha,248058,Kamakhyanagar,Notified Area Council,759018
3715,21,Odisha,250552,Kantabanji,Notified Area Council,767039
3716,21,Odisha,250480,Karanjia,Notified Area Council,757037
3717,21,Odisha,250545,Kasinagar,Notified Area Council,761206
3718,21,Odisha,250532,Kavisurjyanagar,Notified Area Council,761104
3719,21,Odisha,250491,Kendrapara,Municipality,754214
3720,21,Odisha,250491,Kendrapara,Municipality,754211
3721,21,Odisha,250491,Kendrapara,Municipality,754250
3722,21,Odisha,250474,Kendujhar,Municipality,758001
3723,21,Odisha,250559,Kesinga,Notified Area Council,766012
3724,21,Odisha,250535,Khalikote,Notified Area Council,761030
3725,21,Odisha,250535,Khalikote,Notified Area Council,761029
3726,21,Odisha,250510,Khandapada,Notified Area Council,752077
3727,21,Odisha,250557,Khariar,Notified Area Council,766107
3728,21,Odisha,250556,Khariar Road,Notified Area Council,766104
3729,21,Odisha,250514,Khordha,Municipality,752055
3730,21,Odisha,250453,Kochinda,Notified Area Council,768222
3731,21,Odisha,250534,Kodala,Notified Area Council,761032
3732,21,Odisha,250523,Konark,Notified Area Council,752111
3733,21,Odisha,250571,Koraput,Municipality,764020
3734,21,Odisha,250570,Kotpad,Notified Area Council,764058
3735,21,Odisha,263345,Malkangiri,Municipality,764045
3736,21,Odisha,250569,Nabarangapur,Municipality,764059
3737,21,Odisha,250512,Nayagarh,Municipality,752069
3738,21,Odisha,250484,Nilagiri,Notified Area Council,756040
3739,21,Odisha,250522,Nimapada,Notified Area Council,752106
3740,21,Odisha,259201,Nuapada,Notified Area Council,766105
3741,21,Odisha,276434,Odogaon,Notified Area Council,752081
3742,21,Odisha,250446,Padmapur,Notified Area Council,768036
3743,21,Odisha,263324,Paradeep,Municipality,754142
3744,21,Odisha,250544,Paralakhemundi,Municipality,761200
3745,21,Odisha,250554,Patnagarh,Notified Area Council,767025
3746,21,Odisha,250490,Pattamundai,Municipality,754215
3747,21,Odisha,250546,Phulabani,Municipality,762001
3748,21,Odisha,250521,Pipili,Notified Area Council,752104
3749,21,Odisha,250533,Polasara,Notified Area Council,761105
3750,21,Odisha,250524,Puri,Municipality,752003
3751,21,Odisha,250524,Puri,Municipality,752001
3752,21,Odisha,250524,Puri,Municipality,752002
3753,21,Odisha,250531,Purusottampur,Notified Area Council,761018
3754,21,Odisha,250478,Rairangpur,Municipality,757043
3755,21,Odisha,250459,Rajagangapur,Municipality,770017
3756,21,Odisha,250536,Rambha,Notified Area Council,761028
3757,21,Odisha,262994,Ranapur,Notified Area Council,752026
3758,21,Odisha,250467,Raurkela,Municipal Corporation,769001
3759,21,Odisha,250467,Raurkela,Municipal Corporation,769016
3760,21,Odisha,250467,Raurkela,Municipal Corporation,769014
3761,21,Odisha,250467,Raurkela,Municipal Corporation,769013
3762,21,Odisha,250467,Raurkela,Municipal Corporation,769005
3763,21,Odisha,250467,Raurkela,Municipal Corporation,769008
3764,21,Odisha,250467,Raurkela,Municipal Corporation,769011
3765,21,Odisha,250467,Raurkela,Municipal Corporation,769012
3766,21,Odisha,250467,Raurkela,Municipal Corporation,769002
3767,21,Odisha,250467,Raurkela,Municipal Corporation,769010
3768,21,Odisha,250565,Rayagada,Municipality,765001
3769,21,Odisha,250454,Redhakhol,Notified Area Council,768106
3770,21,Odisha,300314,Remuna,Notified Area Council,756019
3771,21,Odisha,253100,Sambalpur,Municipal Corporation,768019
3772,21,Odisha,253100,Sambalpur,Municipal Corporation,768001
3773,21,Odisha,253100,Sambalpur,Municipal Corporation,768002
3774,21,Odisha,253100,Sambalpur,Municipal Corporation,768003
3775,21,Odisha,253100,Sambalpur,Municipal Corporation,768004
3776,21,Odisha,253100,Sambalpur,Municipal Corporation,768017
3777,21,Odisha,253100,Sambalpur,Municipal Corporation,768018
3778,21,Odisha,253100,Sambalpur,Municipal Corporation,768020
3779,21,Odisha,250550,Sonapur,Municipality,767017
3780,21,Odisha,250485,Soro,Municipality,756045
3781,21,Odisha,250573,Sunabeda,Municipality,763002
3782,21,Odisha,250458,Sundargarh,Municipality,770001
3783,21,Odisha,250528,Surada,Notified Area Council,761108
3784,21,Odisha,248141,Talcher,Municipality,759100
3785,21,Odisha,250549,Tarbha,Notified Area Council,767016
3786,21,Odisha,250553,Titlagarh,Municipality,767033
3787,21,Odisha,263006,Tusura,Notified Area Council,767030
3788,21,Odisha,250479,Udala,Notified Area Council,757041
3789,21,Odisha,250567,Umarkote,Municipality,764073
3790,21,Odisha,250502,Vyasanagar,Municipality,755019
3791,34,Puducherry,253096,Karaikal,Municipality,609605
3792,34,Puducherry,253096,Karaikal,Municipality,609602
3793,34,Puducherry,253095,Mahe,Municipality,673310
3794,34,Puducherry,253093,Ozhukarai,Municipality,605005
3795,34,Puducherry,253094,Pondicherry,Municipality,605110
3796,34,Puducherry,253094,Pondicherry,Municipality,605004
3797,34,Puducherry,253094,Pondicherry,Municipality,605005
3798,34,Puducherry,253094,Pondicherry,Municipality,605007
3799,34,Puducherry,253094,Pondicherry,Municipality,605106
3800,34,Puducherry,253094,Pondicherry,Municipality,607402
3801,34,Puducherry,253094,Pondicherry,Municipality,607403
3802,34,Puducherry,253094,Pondicherry,Municipality,605001
3803,34,Puducherry,253092,Yanam,Municipality,533464
3804,3,Punjab,248355,Abohar,Municipal Corporation,152116
3805,3,Punjab,248294,Adampur,Municipality,144102
3806,3,Punjab,299458,Adda Devigarh,Nagar Panchayat	,147111
3807,3,Punjab,248382,Ahmedgarh,Municipality,148021
3808,3,Punjab,248269,Ajnala,Municipality,143102
3809,3,Punjab,248295,Alawalpur,Municipality,144301
3810,3,Punjab,273471,Amargarh,Nagar Panchayat	,148022
3811,3,Punjab,248330,Amloh,Municipality,147203
3812,3,Punjab,248273,Amritsar,Municipal Corporation,143001
3813,3,Punjab,248317,Anandpur Sahib,Municipality,140118
3814,3,Punjab,277198,Arniwala Shekh Suban,Nagar Panchayat	,152124
3815,3,Punjab,299457,Baba Bakala,Nagar Panchayat	,143202
3816,3,Punjab,248344,Badhni Kalan,Nagar Panchayat	,142037
3817,3,Punjab,248315,Balachaur,Municipality,248315
3818,3,Punjab,248312,Banga,Municipality,144505
3819,3,Punjab,248404,Banur,Municipality,140601
3820,3,Punjab,248374,Bareta,Municipality,151501
3821,3,Punjab,248358,Bariwala,Nagar Panchayat	,152025
3822,3,Punjab,248378,Barnala,Municipality,148101
3823,3,Punjab,248327,Bassi Pathana,Municipality,140412
3824,3,Punjab,248264,Batala,Municipal Corporation,143528
3825,3,Punjab,248367,Bathinda,Municipal Corporation,151005
3826,3,Punjab,248280,Begowal,Nagar Panchayat	,144621
3827,3,Punjab,248377,Bhadaur,Municipality,148102
3828,3,Punjab,261762,Bhadson,Nagar Panchayat	,147202
3829,3,Punjab,248345,Bhagha Purana,Municipality,142038
3830,3,Punjab,276562,Bhagta Bhai Ka Nagar Panchayat,Nagar Panchayat	,151206
3831,3,Punjab,260770,Bhai Rupa,Nagar Panchayat	,151106
3832,3,Punjab,248387,Bhawanigarh,Municipality,148026
3833,3,Punjab,248387,Bhawanigarh,Municipality,148017
3834,3,Punjab,248375,Bhikhi,Nagar Panchayat	,151504
3835,3,Punjab,248275,Bhikhiwind,Nagar Panchayat	,143303
3836,3,Punjab,248298,Bhogpur,Municipality,144201
3837,3,Punjab,248366,Bhucho Mandi,Municipality,151101
3838,3,Punjab,248281,Bhulath,Nagar Panchayat	,144622
3839,3,Punjab,277200,Bilga,Nagar Panchayat	,144036
3840,3,Punjab,277199,Boha,Nagar Panchayat	,151503
3841,3,Punjab,248373,Budhlada,Municipality,151502
3842,3,Punjab,261450,Chamkaur Sahib,Nagar Panchayat	,140112
3843,3,Punjab,248388,Cheema,Nagar Panchayat	,148029
3844,3,Punjab,248300,Dasua,Municipality,248303
3845,3,Punjab,248267,Dera Baba Nanak,Municipality,143604
3846,3,Punjab,248405,Dera Bassi,Municipality,140507
3847,3,Punjab,248381,Dhanaula,Municipality,148105
3848,3,Punjab,248346,Dharamkot,Municipality,142042
3849,3,Punjab,248262,Dhariwal,Municipality,143519
3850,3,Punjab,248282,Dhilwan,Nagar Panchayat	,144804
3851,3,Punjab,248384,Dhuri,Municipality,148024
3852,3,Punjab,248259,Dinanagar,Municipality,143531
3853,3,Punjab,248389,Dirba,Nagar Panchayat	,148035
3854,3,Punjab,248337,Doraha,Municipality,141421
3855,3,Punjab,248360,Faridkot,Municipality,151203
3856,3,Punjab,248263,Fatehgarh Churian,Municipality,143602
3857,3,Punjab,276647,Fatehgarh Panjtoor,Nagar Panchayat	,142043
3858,3,Punjab,248354,Fazilka,Municipality,152123
3859,3,Punjab,248351,Firozpur,Municipality,152002
3860,3,Punjab,248301,Gardhiwala,Municipality,248303
3861,3,Punjab,248311,Garhshankar,Municipality,248303
3862,3,Punjab,248394,Ghagga,Nagar Panchayat	,147102
3863,3,Punjab,248402,Ghanaur,Nagar Panchayat	,140702
3864,3,Punjab,299456,Gharuan,Nagar Panchayat	,140413
3865,3,Punjab,248357,Giddarbaha,Municipality,152101
3866,3,Punjab,248329,Gobindgarh,Municipality,147301
3867,3,Punjab,248364,Goniana,Municipality,151201
3868,3,Punjab,248292,Goraya,Municipality,144409
3869,3,Punjab,248260,Gurdaspur,Municipality,143521
3870,3,Punjab,248352,Guru Har Sahai,Municipality,152022
3871,3,Punjab,248379,Handiaya,Nagar Panchayat	,148107
3872,3,Punjab,248306,Hariana,Municipality,248303
3873,3,Punjab,248308,Hoshiarpur,Municipal Corporation,248303
3874,3,Punjab,248343,Jagraon,Municipality,142026
3875,3,Punjab,248362,Jaitu,Municipality,151202
3876,3,Punjab,248353,Jalalabad,Municipality,152024
3877,3,Punjab,248296,Jalandhar,Municipal Corporation,144001
3878,3,Punjab,248296,Jalandhar,Municipal Corporation,144027
3879,3,Punjab,248296,Jalandhar,Municipal Corporation,144008
3880,3,Punjab,248296,Jalandhar,Municipal Corporation,144005
3881,3,Punjab,248272,Jandiala Guru,Municipality,143115
3882,3,Punjab,262906,Joga,Nagar Panchayat	,151510
3883,3,Punjab,248283,Kapurthala,Municipal Corporation,144601
3884,3,Punjab,248299,Kartarpur,Municipality,144801
3885,3,Punjab,248331,Khamanon,Nagar Panchayat	,141801
3886,3,Punjab,248393,Khanauri,Nagar Panchayat	,148027
3887,3,Punjab,248334,Khanna,Municipality,141401
3888,3,Punjab,248324,Kharar,Municipality,140301
3889,3,Punjab,248276,Khemkaran,Nagar Panchayat	,143419
3890,3,Punjab,261446,Kiratpur Sahib,Nagar Panchayat	,140115
3891,3,Punjab,248369,Kot Fatta,Municipality,151511
3892,3,Punjab,260780,Kotha Guru,Nagar Panchayat	,151206
3893,3,Punjab,262989,Kot Ise Khan,Nagar Panchayat	,142043
3894,3,Punjab,248361,Kot Kapura,Municipality,151204
3895,3,Punjab,260782,Kot Shamir,Nagar Panchayat	,151511
3896,3,Punjab,248321,Kurali,Municipality,140103
3897,3,Punjab,277203,Lalru,Municipality,140501
3898,3,Punjab,248391,Lehragaga,Municipality,148031
3899,3,Punjab,260778,Lehra Mohabat,Nagar Panchayat	,151111
3900,3,Punjab,248287,Lohian Khas,Nagar Panchayat	,144629
3901,3,Punjab,248385,Longowal,Municipality,148106
3902,3,Punjab,248338,Ludhiana,Municipal Corporation,141001
3903,3,Punjab,248333,Machhiwara,Municipality,141115
3904,3,Punjab,248310,Mahilpur,Nagar Panchayat	,248308
3905,3,Punjab,248271,Majitha,Nagar Panchayat	,143601
3906,3,Punjab,248348,Makhu,Nagar Panchayat	,142044
3907,3,Punjab,248383,Malerkotla,Municipality,148023
3908,3,Punjab,253222,Mallanwala,Nagar Panchayat	,152021
3909,3,Punjab,248335,Maloud,Nagar Panchayat	,141119
3910,3,Punjab,248356,Malout,Municipality,152107
3911,3,Punjab,260781,Maluka,Nagar Panchayat	,151206
3912,3,Punjab,277197,Mamdot,Nagar Panchayat	,152023
3913,3,Punjab,248376,Mansa,Municipality,151505
3914,3,Punjab,248371,Maur,Municipality,151509
3915,3,Punjab,277201,Mehatpur,Nagar Panchayat	,144041
3916,3,Punjab,260771,Mehraj,Nagar Panchayat	,151105
3917,3,Punjab,248347,Moga,Municipal Corporation,142001
3918,3,Punjab,248392,Moonak,Nagar Panchayat	,148033
3919,3,Punjab,248320,Morinda,Municipality,140101
3920,3,Punjab,253122,Mudki,Nagar Panchayat	,142060
3921,3,Punjab,248303,Mukerian,Municipality,248303
3922,3,Punjab,248359,Muktsar,Municipality,152026
3923,3,Punjab,248340,Mullanpur Dakha,Municipality,141101
3924,3,Punjab,248397,Nabha,Municipality,147201
3925,3,Punjab,274218,Nadala,Nagar Panchayat	,144624
3926,3,Punjab,248289,Nakodar,Municipality,144040
3927,3,Punjab,277196,Nangal,Municipality,140124
3928,3,Punjab,277196,Nangal,Municipality,140126
3929,3,Punjab,277196,Nangal,Municipality,140125
3930,3,Punjab,260779,Nathana,Nagar Panchayat	,151102
3931,3,Punjab,248313,Nawanshahr,Municipality,144514
3932,3,Punjab,277194,Nayan Gaon,Municipality,160103
3933,3,Punjab,262988,Nihal Singh Wala,Nagar Panchayat	,142055
3934,3,Punjab,277202,Norat Jamal Singh,Nagar Panchayat	,145026
3935,3,Punjab,248291,Nurmahal,Municipality,144039
3936,3,Punjab,248256,Pathankot,Municipal Corporation,143528
3937,3,Punjab,248399,Patiala,Municipal Corporation,147001
3938,3,Punjab,248395,Patran,Municipality,147105
3939,3,Punjab,248277,Patti,Municipality,143416
3940,3,Punjab,248336,Payal,Municipality,141416
3941,3,Punjab,248286,Phagwara,Municipal Corporation,144401
3942,3,Punjab,248293,Phillaur,Municipality,144410
3943,3,Punjab,248266,Qadian,Municipality,143516
3944,3,Punjab,248314,Rahon,Municipality,144517
3945,3,Punjab,248342,Raikot,Municipality,141109
3946,3,Punjab,248270,Raja Sansi,Nagar Panchayat	,143101
3947,3,Punjab,248403,Rajpura,Municipality,140401
3948,3,Punjab,248370,Raman,Municipality,151301
3949,3,Punjab,248268,Ramdas,Nagar Panchayat	,143603
3950,3,Punjab,248363,Rampura Phul,Municipality,151103
3951,3,Punjab,248278,Rayya,Municipality,143412
3952,3,Punjab,248319,Rupnagar,Municipality,140001
3953,3,Punjab,248339,Sahnewal,Municipality,141120
3954,3,Punjab,248396,Samana,Municipality,147101
3955,3,Punjab,248332,Samrala,Municipality,141114
3956,3,Punjab,248398,Sanaur,Municipality,147103
3957,3,Punjab,248368,Sangat,Municipality,151401
3958,3,Punjab,248386,Sangrur,Municipality,148001
3959,3,Punjab,248372,Sardulgarh,Nagar Panchayat	,151507
3960,3,Punjab,248325,S.A.S.Nagar - Mohali,Municipal Corporation,160059
3961,3,Punjab,248325,S.A.S.Nagar - Mohali,Municipal Corporation,160071
3962,3,Punjab,248325,S.A.S.Nagar - Mohali,Municipal Corporation,160062
3963,3,Punjab,248325,S.A.S.Nagar - Mohali,Municipal Corporation,160055
3964,3,Punjab,248325,S.A.S.Nagar - Mohali,Municipal Corporation,140603
3965,3,Punjab,248288,Shahkot,Nagar Panchayat	,144702
3966,3,Punjab,248309,Sham Chaurasi,Municipality,248303
3967,3,Punjab,248328,Sirhind Fatehgarh Sahib,Municipality,140406
3968,3,Punjab,248265,Sri Hargobindpur,Municipality,143515
3969,3,Punjab,248254,Sujanpur,Municipality,145024
3970,3,Punjab,248285,Sultanpur Lodhi,Municipality,144626
3971,3,Punjab,248390,Sunam,Municipality,148028
3972,3,Punjab,248350,Talwandi Bhai,Municipality,142050
3973,3,Punjab,253124,Talwandi Sabo,Nagar Panchayat	,151302
3974,3,Punjab,248305,Talwara,Nagar Panchayat	,248305
3975,3,Punjab,248380,Tapa,Municipality,148108
3976,3,Punjab,248274,Tarn-Taran,Municipality,143401
3977,3,Punjab,248302,Urmar Tanda,Municipality,248303
3978,3,Punjab,248349,Zira,Municipality,142047
3979,3,Punjab,248407,Zirakpur,Municipality,140603
3980,8,Rajasthan,248774,Abu Road,Municipality(Nagar Palika),328024
3981,8,Rajasthan,248774,Abu Road,Municipality(Nagar Palika),313325
3982,8,Rajasthan,248774,Abu Road,Municipality(Nagar Palika),307026
3983,8,Rajasthan,248774,Abu Road,Municipality(Nagar Palika),328027
3984,8,Rajasthan,301405,Ahore,Municipality(Nagar Palika),328027
3985,8,Rajasthan,301405,Ahore,Municipality(Nagar Palika),313325
3986,8,Rajasthan,301405,Ahore,Municipality(Nagar Palika),328024
3987,8,Rajasthan,301405,Ahore,Municipality(Nagar Palika),307029
3988,8,Rajasthan,299977,Ajeetgarh,Municipality(Nagar Palika),328027
3989,8,Rajasthan,299977,Ajeetgarh,Municipality(Nagar Palika),305921
3990,8,Rajasthan,299977,Ajeetgarh,Municipality(Nagar Palika),313325
3991,8,Rajasthan,299977,Ajeetgarh,Municipality(Nagar Palika),328024
3992,8,Rajasthan,248788,Ajmer,Municipal Corporation,305004
3993,8,Rajasthan,248788,Ajmer,Municipal Corporation,305012
3994,8,Rajasthan,248788,Ajmer,Municipal Corporation,305024
3995,8,Rajasthan,248788,Ajmer,Municipal Corporation,305001
3996,8,Rajasthan,248788,Ajmer,Municipal Corporation,305009
3997,8,Rajasthan,248788,Ajmer,Municipal Corporation,305007
3998,8,Rajasthan,248788,Ajmer,Municipal Corporation,305006
3999,8,Rajasthan,248788,Ajmer,Municipal Corporation,305005
4000,8,Rajasthan,248788,Ajmer,Municipal Corporation,305003
4001,8,Rajasthan,248788,Ajmer,Municipal Corporation,305002
4002,8,Rajasthan,248865,Aklera,Municipality(Nagar Palika),326033
4003,8,Rajasthan,248865,Aklera,Municipality(Nagar Palika),328027
4004,8,Rajasthan,248865,Aklera,Municipality(Nagar Palika),328024
4005,8,Rajasthan,248865,Aklera,Municipality(Nagar Palika),313325
4006,8,Rajasthan,301433,Akola,Municipality(Nagar Palika),328024
4007,8,Rajasthan,301433,Akola,Municipality(Nagar Palika),312205
4008,8,Rajasthan,301433,Akola,Municipality(Nagar Palika),328027
4009,8,Rajasthan,301433,Akola,Municipality(Nagar Palika),313325
4010,8,Rajasthan,248699,Alwar,Municipal Corporation,313203
4011,8,Rajasthan,248699,Alwar,Municipal Corporation,305921
4012,8,Rajasthan,248699,Alwar,Municipal Corporation,301001
4013,8,Rajasthan,248817,Amet,Municipality(Nagar Palika),313325
4014,8,Rajasthan,248817,Amet,Municipality(Nagar Palika),328027
4015,8,Rajasthan,248817,Amet,Municipality(Nagar Palika),328024
4016,8,Rajasthan,248817,Amet,Municipality(Nagar Palika),313332
4017,8,Rajasthan,248857,Anta,Municipality(Nagar Palika),328024
4018,8,Rajasthan,248857,Anta,Municipality(Nagar Palika),328027
4019,8,Rajasthan,248857,Anta,Municipality(Nagar Palika),313325
4020,8,Rajasthan,248857,Anta,Municipality(Nagar Palika),325202
4021,8,Rajasthan,248656,Anupgarh,Municipality(Nagar Palika),328024
4022,8,Rajasthan,248656,Anupgarh,Municipality(Nagar Palika),313325
4023,8,Rajasthan,248656,Anupgarh,Municipality(Nagar Palika),335701
4024,8,Rajasthan,248656,Anupgarh,Municipality(Nagar Palika),328027
4025,8,Rajasthan,302889,Arnod,Municipal Council,312615
4026,8,Rajasthan,248808,Asind,Municipality(Nagar Palika),328027
4027,8,Rajasthan,248808,Asind,Municipality(Nagar Palika),311301
4028,8,Rajasthan,248808,Asind,Municipality(Nagar Palika),313325
4029,8,Rajasthan,248808,Asind,Municipality(Nagar Palika),328024
4030,8,Rajasthan,296934,Atru,Municipality(Nagar Palika),325218
4031,8,Rajasthan,296934,Atru,Municipality(Nagar Palika),328024
4032,8,Rajasthan,296934,Atru,Municipality(Nagar Palika),328027
4033,8,Rajasthan,296934,Atru,Municipality(Nagar Palika),313325
4034,8,Rajasthan,248684,Baggar,Municipality(Nagar Palika),328024
4035,8,Rajasthan,248684,Baggar,Municipality(Nagar Palika),328027
4036,8,Rajasthan,248684,Baggar,Municipality(Nagar Palika),333028
4037,8,Rajasthan,248684,Baggar,Municipality(Nagar Palika),313325
4038,8,Rajasthan,248735,Bagru,Municipality(Nagar Palika),328024
4039,8,Rajasthan,248735,Bagru,Municipality(Nagar Palika),313325
4040,8,Rajasthan,248735,Bagru,Municipality(Nagar Palika),303007
4041,8,Rajasthan,248735,Bagru,Municipality(Nagar Palika),328027
4042,8,Rajasthan,300344,Bahadurpur,Municipality(Nagar Palika),328027
4043,8,Rajasthan,300344,Bahadurpur,Municipality(Nagar Palika),301028
4044,8,Rajasthan,300344,Bahadurpur,Municipality(Nagar Palika),313325
4045,8,Rajasthan,300344,Bahadurpur,Municipality(Nagar Palika),328024
4046,8,Rajasthan,299784,Balesar Satta,Municipality(Nagar Palika),328024
4047,8,Rajasthan,299784,Balesar Satta,Municipality(Nagar Palika),313325
4048,8,Rajasthan,299784,Balesar Satta,Municipality(Nagar Palika),342023
4049,8,Rajasthan,299784,Balesar Satta,Municipality(Nagar Palika),328027
4050,8,Rajasthan,248785,Bali,Municipality(Nagar Palika),328027
4051,8,Rajasthan,248785,Bali,Municipality(Nagar Palika),328024
4052,8,Rajasthan,248785,Bali,Municipality(Nagar Palika),313325
4053,8,Rajasthan,248785,Bali,Municipality(Nagar Palika),306701
4054,8,Rajasthan,248765,Balotra,Municipal Council,305921
4055,8,Rajasthan,248765,Balotra,Municipal Council,313203
4056,8,Rajasthan,248765,Balotra,Municipal Council,344022
4057,8,Rajasthan,248765,Balotra,Municipal Council,344024
4058,8,Rajasthan,296936,Bamanwas,Municipality(Nagar Palika),313325
4059,8,Rajasthan,296936,Bamanwas,Municipality(Nagar Palika),328024
4060,8,Rajasthan,296936,Bamanwas,Municipality(Nagar Palika),322211
4061,8,Rajasthan,296936,Bamanwas,Municipality(Nagar Palika),328027
4062,8,Rajasthan,248722,Bandikui,Municipal Council,303315
4063,8,Rajasthan,248722,Bandikui,Municipal Council,313325
4064,8,Rajasthan,302924,Banera,Municipal Council,311401
4065,8,Rajasthan,296923,Bansur,Municipality(Nagar Palika),328027
4066,8,Rajasthan,296923,Bansur,Municipality(Nagar Palika),328024
4067,8,Rajasthan,296923,Bansur,Municipality(Nagar Palika),313325
4068,8,Rajasthan,296923,Bansur,Municipality(Nagar Palika),301402
4069,8,Rajasthan,248835,Banswara,Municipal Council,327001
4070,8,Rajasthan,248835,Banswara,Municipal Council,313203
4071,8,Rajasthan,248835,Banswara,Municipal Council,305921
4072,8,Rajasthan,301412,Bap,Municipality(Nagar Palika),328024
4073,8,Rajasthan,301412,Bap,Municipality(Nagar Palika),328027
4074,8,Rajasthan,301412,Bap,Municipality(Nagar Palika),334305
4075,8,Rajasthan,301412,Bap,Municipality(Nagar Palika),313325
4076,8,Rajasthan,248858,Baran,Municipal Council,325205
4077,8,Rajasthan,248858,Baran,Municipal Council,305921
4078,8,Rajasthan,248858,Baran,Municipal Council,313203
4079,8,Rajasthan,299974,Bardod,Municipality(Nagar Palika),328027
4080,8,Rajasthan,299974,Bardod,Municipality(Nagar Palika),313325
4081,8,Rajasthan,299974,Bardod,Municipality(Nagar Palika),328024
4082,8,Rajasthan,299974,Bardod,Municipality(Nagar Palika),301020
4083,8,Rajasthan,248712,Bari,Municipality(Nagar Palika),328024
4084,8,Rajasthan,248712,Bari,Municipality(Nagar Palika),313325
4085,8,Rajasthan,248712,Bari,Municipality(Nagar Palika),328021
4086,8,Rajasthan,248712,Bari,Municipality(Nagar Palika),328027
4087,8,Rajasthan,248843,Bari Sadri,Municipality(Nagar Palika),328027
4088,8,Rajasthan,248843,Bari Sadri,Municipality(Nagar Palika),312403
4089,8,Rajasthan,248843,Bari Sadri,Municipality(Nagar Palika),328024
4090,8,Rajasthan,248843,Bari Sadri,Municipality(Nagar Palika),313325
4091,8,Rajasthan,248766,Barmer,Municipal Council,313203
4092,8,Rajasthan,248766,Barmer,Municipal Council,305921
4093,8,Rajasthan,248766,Barmer,Municipal Council,344001
4094,8,Rajasthan,300347,Baroda Meo,Municipality(Nagar Palika),313325
4095,8,Rajasthan,300347,Baroda Meo,Municipality(Nagar Palika),301021
4096,8,Rajasthan,300347,Baroda Meo,Municipality(Nagar Palika),328024
4097,8,Rajasthan,300347,Baroda Meo,Municipality(Nagar Palika),328027
4098,8,Rajasthan,296931,Baseri,Municipality(Nagar Palika),328022
4099,8,Rajasthan,296931,Baseri,Municipality(Nagar Palika),313325
4100,8,Rajasthan,296931,Baseri,Municipality(Nagar Palika),328024
4101,8,Rajasthan,296931,Baseri,Municipality(Nagar Palika),328027
4102,8,Rajasthan,299976,Basni,Municipality(Nagar Palika),341021
4103,8,Rajasthan,299976,Basni,Municipality(Nagar Palika),313325
4104,8,Rajasthan,299976,Basni,Municipality(Nagar Palika),328024
4105,8,Rajasthan,299976,Basni,Municipality(Nagar Palika),328027
4106,8,Rajasthan,296925,Bassi,Municipality(Nagar Palika),328024
4107,8,Rajasthan,296925,Bassi,Municipality(Nagar Palika),328027
4108,8,Rajasthan,296925,Bassi,Municipality(Nagar Palika),313325
4109,8,Rajasthan,296925,Bassi,Municipality(Nagar Palika),303301
4110,8,Rajasthan,296925,Bassi,Municipality(Nagar Palika),303012
4111,8,Rajasthan,296925,Bassi,Municipality(Nagar Palika),303302
4112,8,Rajasthan,301411,Baswa,Municipality(Nagar Palika),303327
4113,8,Rajasthan,301411,Baswa,Municipality(Nagar Palika),313325
4114,8,Rajasthan,301411,Baswa,Municipality(Nagar Palika),328024
4115,8,Rajasthan,301411,Baswa,Municipality(Nagar Palika),328027
4116,8,Rajasthan,248711,Bayana,Municipality(Nagar Palika),328027
4117,8,Rajasthan,248711,Bayana,Municipality(Nagar Palika),313325
4118,8,Rajasthan,248711,Bayana,Municipality(Nagar Palika),321401
4119,8,Rajasthan,248711,Bayana,Municipality(Nagar Palika),328024
4120,8,Rajasthan,248790,Beawar,Municipal Council,313203
4121,8,Rajasthan,248790,Beawar,Municipal Council,305901
4122,8,Rajasthan,248790,Beawar,Municipal Council,305921
4123,8,Rajasthan,248837,Begun,Municipality(Nagar Palika),313325
